spot_id,TRAVEL_ID,rating
spot_10,d_d004404,4
spot_69,d_d006322,5
spot_81,d_d007389,4
spot_156,d_d003989,5
spot_699,d_d001927,4
spot_16,d_d001475,5
spot_149,d_d003286,5
spot_329,d_d006902,4
spot_328,d_d002811,5
spot_541,b_b001930,4
spot_31,d_d001182,4
spot_159,d_d000630,5
spot_119,d_d001542,4
spot_710,d_d010363,4
spot_272,d_d007799,4
spot_250,d_d010253,5
spot_250,d_d001944,5
spot_40,d_d004403,5
spot_54,d_d001588,5
spot_932,d_d002478,4
spot_8,d_d010217,5
spot_19,d_d001171,5
spot_623,d_d004966,4
spot_20,d_d001856,5
spot_494,d_d000693,5
spot_128,d_d002459,5
spot_206,d_d012439,5
spot_710,d_d010253,4
spot_885,d_d009488,4
spot_20,d_d010226,5
spot_255,d_d010442,5
spot_932,d_d000639,5
spot_156,d_d001794,4
spot_166,d_d007871,4
spot_2846,d_d003601,5
spot_82,d_d001431,4
spot_2848,d_d002917,5
spot_286,d_d003259,5
spot_384,d_d003152,4
spot_699,d_d012078,5
spot_119,d_d006185,4
spot_39,d_d006363,5
spot_250,d_d002423,5
spot_156,d_d010225,5
spot_162,d_d002070,4
spot_2849,d_d011086,5
spot_927,d_d010442,5
spot_563,d_d000221,4
spot_21,d_d002095,4
spot_1287,d_d001970,4
spot_24,d_d000547,5
spot_156,d_d006709,4
spot_128,d_d000178,4
spot_480,d_d002701,5
spot_110,d_d010012,5
spot_826,d_d002757,5
spot_1178,d_d005983,5
spot_484,d_d002694,4
spot_31,d_d005209,5
spot_16,d_d002288,4
spot_186,d_d010870,5
spot_130,d_d000219,4
spot_213,d_d009717,5
spot_89,d_d000795,5
spot_119,d_d001448,4
spot_61,d_d001856,5
spot_42,d_d007735,5
spot_20,d_d003696,5
spot_16,d_d001987,5
spot_61,d_d012237,5
spot_158,d_d001916,5
spot_132,d_d007662,4
spot_366,d_d009464,4
spot_1283,d_d002034,4
spot_1203,d_d000143,5
spot_2846,d_d005403,4
spot_149,d_d002985,4
spot_69,d_d001982,5
spot_232,d_d002954,5
spot_1041,d_d003517,4
spot_213,d_d000870,5
spot_248,d_d006672,4
spot_19,d_d005050,5
spot_618,d_d002891,5
spot_488,d_d003091,5
spot_793,d_d004054,5
spot_81,d_d000033,4
spot_383,d_d004407,4
spot_19,d_d001396,5
spot_209,d_d000757,5
spot_19,d_d001247,4
spot_329,d_d000395,5
spot_255,d_d001615,5
spot_2858,d_d002026,4
spot_1355,a_a003788,5
spot_1756,d_d000261,5
spot_1238,d_d005632,5
spot_9,d_d001444,5
spot_54,d_d010842,5
spot_110,d_d000507,4
spot_209,d_d002202,5
spot_16,d_d010758,5
spot_337,d_d003986,4
spot_82,d_d003258,4
spot_82,d_d002824,4
spot_1487,d_d002386,4
spot_390,d_d001825,4
spot_978,d_d004203,5
spot_656,d_d011027,4
spot_141,d_d004432,5
spot_209,d_d003989,5
spot_3,d_d002004,4
spot_119,d_d002459,4
spot_108,d_d001404,5
spot_2074,d_d000669,4
spot_42,d_d006932,4
spot_213,d_d002869,5
spot_385,d_d009263,5
spot_202,d_d007759,4
spot_829,d_d009590,4
spot_857,d_d000048,4
spot_39,d_d001818,5
spot_277,d_d000866,5
spot_147,d_d006839,5
spot_3,d_d007863,4
spot_61,d_d004100,5
spot_206,d_d004002,4
spot_763,d_d003720,4
spot_132,d_d010272,4
spot_2089,d_d003989,4
spot_166,d_d004695,4
spot_685,d_d000670,5
spot_82,d_d007184,4
spot_774,d_d000841,4
spot_128,d_d000091,4
spot_397,d_d006359,5
spot_75,d_d004389,5
spot_2871,d_d003258,4
spot_82,d_d002283,4
spot_22,d_d000451,4
spot_43,d_d003442,5
spot_2872,d_d009149,4
spot_2873,d_d009091,5
spot_10,d_d001357,4
spot_1345,d_d009833,5
spot_1440,d_d005005,4
spot_40,d_d009706,4
spot_158,d_d002694,5
spot_366,d_d000160,5
spot_9,d_d007759,5
spot_162,d_d001147,4
spot_81,d_d001682,5
spot_211,d_d001522,4
spot_462,d_d001444,4
spot_857,d_d007007,5
spot_31,d_d005761,5
spot_9,d_d002158,4
spot_607,d_d005226,5
spot_774,d_d001535,4
spot_902,d_d009017,4
spot_329,d_d001411,4
spot_286,d_d001987,5
spot_95,d_d006652,5
spot_540,d_d000794,4
spot_149,d_d007766,4
spot_717,d_d005963,5
spot_39,d_d002184,5
spot_22,d_d006137,4
spot_155,d_d000985,4
spot_286,d_d006717,5
spot_1642,d_d001122,5
spot_19,d_d006121,5
spot_479,d_d003649,5
spot_865,d_d010531,4
spot_1001,d_d010401,4
spot_108,d_d005738,4
spot_24,d_d011698,5
spot_8,d_d002412,4
spot_160,d_d012368,4
spot_2878,d_d006232,5
spot_232,d_d008987,5
spot_39,d_d000290,5
spot_717,d_d005585,5
spot_68,d_d001444,4
spot_512,d_d000841,5
spot_432,d_d000173,4
spot_68,d_d009295,5
spot_744,d_d005892,5
spot_2880,d_d005338,5
spot_46,d_d012388,5
spot_75,d_d000416,5
spot_956,d_d002895,4
spot_1542,d_d001424,4
spot_712,d_d005455,5
spot_364,d_d001678,5
spot_2023,d_d001519,4
spot_272,d_d000498,5
spot_39,d_d010113,4
spot_16,d_d001618,5
spot_166,d_d007009,4
spot_115,d_d009381,5
spot_69,d_d009818,5
spot_115,d_d001502,5
spot_2884,d_d007052,5
spot_16,d_d010056,4
spot_22,d_d010097,4
spot_22,d_d006136,4
spot_211,d_d005792,4
spot_541,d_d006711,5
spot_1397,d_d004346,4
spot_445,d_d000074,4
spot_10,d_d009861,4
spot_2890,d_d000188,5
spot_531,d_d000922,5
spot_1297,d_d000565,5
spot_93,d_d001376,5
spot_206,d_d004068,5
spot_139,d_d002997,4
spot_69,d_d010344,5
spot_10,d_d000002,5
spot_300,d_d003481,5
spot_350,d_d003928,5
spot_31,d_d002416,4
spot_2891,d_d002891,5
spot_286,d_d009969,5
spot_81,d_d002861,4
spot_2894,d_d004144,5
spot_119,d_d010686,5
spot_302,d_d001437,5
spot_82,d_d006189,4
spot_55,d_d006339,5
spot_2896,d_d004285,5
spot_2897,d_d000874,4
spot_211,d_d012275,5
spot_1280,d_d002318,5
spot_2898,d_d009137,4
spot_9,d_d000104,4
spot_31,d_d001881,5
spot_385,d_d001785,4
spot_120,d_d003504,5
spot_307,d_d006310,5
spot_826,d_d012203,5
spot_364,d_d009980,4
spot_2901,d_d002360,5
spot_115,d_d006110,5
spot_200,d_d003133,5
spot_2903,d_d005405,4
spot_69,d_d010240,4
spot_609,d_d000819,5
spot_343,d_d001393,5
spot_499,d_d007523,4
spot_488,d_d003778,4
spot_126,d_d009574,5
spot_16,d_d009825,5
spot_360,d_d007190,4
spot_589,d_d001046,5
spot_750,d_d000243,5
spot_218,d_d004093,4
spot_9,d_d000304,5
spot_2088,d_d003306,4
spot_119,d_d002256,5
spot_176,d_d001305,5
spot_300,d_d008980,5
spot_330,d_d001209,4
spot_75,d_d000701,4
spot_39,d_d002742,5
spot_584,d_d003023,4
spot_365,d_d001415,5
spot_40,d_d003169,5
spot_629,d_d006869,5
spot_572,d_d010760,5
spot_397,d_d006855,5
spot_166,d_d003563,4
spot_905,d_d000145,5
spot_424,d_d007467,4
spot_2908,d_d002846,5
spot_973,d_d003286,4
spot_126,d_d001207,4
spot_623,d_d002566,4
spot_139,d_d009590,5
spot_168,d_d005357,4
spot_432,d_d006390,5
spot_16,d_d001207,4
spot_149,d_d010344,4
spot_149,d_d000206,5
spot_54,d_d004311,5
spot_128,d_d001027,5
spot_2912,d_d001033,5
spot_1200,d_d010255,5
spot_1013,d_d002561,5
spot_541,d_d001618,5
spot_39,d_d000096,5
spot_2913,d_d000046,4
spot_360,d_d005747,5
spot_2914,d_d009248,4
spot_445,d_d003156,5
spot_29,d_d010204,5
spot_16,d_d009831,5
spot_82,d_d002789,4
spot_330,d_d001033,5
spot_2099,d_d006932,4
spot_302,d_d000036,4
spot_209,d_d004288,5
spot_2915,d_d006799,5
spot_525,d_d003180,5
spot_81,d_d002369,5
spot_218,d_d002841,5
spot_1415,d_d001559,5
spot_717,d_d009017,5
spot_423,d_d001166,5
spot_2730,d_d000640,5
spot_132,d_d002841,4
spot_541,d_d001585,5
spot_16,d_d009045,4
spot_120,d_d001676,5
spot_337,d_d003239,5
spot_2920,d_d009014,5
spot_272,d_d002642,5
spot_3,d_d010462,5
spot_698,d_d010309,5
spot_168,d_d002478,5
spot_82,d_d006729,4
spot_380,d_d001662,4
spot_2234,d_d001432,4
spot_628,d_d005811,5
spot_81,d_d008034,4
spot_2921,d_d009157,5
spot_39,d_d005222,4
spot_82,d_d002275,4
spot_94,d_d003270,5
spot_89,d_d001579,4
spot_383,d_d000039,4
spot_82,d_d000049,5
spot_1286,d_d000534,5
spot_209,d_d000893,4
spot_2923,d_d000889,4
spot_108,d_d001274,5
spot_110,d_d009215,5
spot_2925,d_d007475,5
spot_2926,d_d000355,4
spot_2927,d_d000049,5
spot_119,d_d004070,5
spot_42,d_d003474,4
spot_139,d_d009818,5
spot_300,d_d000810,4
spot_22,d_d002811,5
spot_119,d_d005261,5
spot_149,d_d007755,5
spot_40,d_d009193,5
spot_126,d_d006753,5
spot_2928,d_d000713,4
spot_774,d_d001902,4
spot_200,d_d003977,5
spot_250,d_d005001,4
spot_2931,d_d007806,5
spot_286,d_d009263,5
spot_494,d_d000139,4
spot_2933,d_d010172,4
spot_658,d_d003030,5
spot_1397,d_d009603,4
spot_494,d_d004833,4
spot_206,d_d000234,5
spot_2934,d_d004601,5
spot_213,d_d001122,5
spot_380,d_d001682,5
spot_1200,d_d001776,5
spot_39,d_d000849,5
spot_452,d_d007907,4
spot_10,d_d006335,5
spot_9,d_d000309,5
spot_16,d_d009106,4
spot_57,d_d009189,4
spot_139,d_d003088,5
spot_348,d_d001315,5
spot_687,d_d000233,4
spot_115,d_d007930,5
spot_144,d_d003534,4
spot_209,d_d001607,5
spot_115,d_d001393,5
spot_1278,d_d005754,5
spot_213,d_d002283,4
spot_2940,d_d003346,5
spot_209,d_d011819,4
spot_1396,d_d003917,5
spot_744,d_d001457,4
spot_10,d_d000126,5
spot_147,d_d004837,5
spot_16,d_d000105,4
spot_2942,d_d000470,5
spot_209,d_d002933,5
spot_82,d_d002000,4
spot_166,d_d010197,4
spot_992,d_d003029,5
spot_240,d_d003709,5
spot_39,d_d007374,5
spot_2943,d_d003432,5
spot_2944,d_d001216,5
spot_689,d_d002711,4
spot_16,d_d003731,5
spot_423,d_d010217,5
spot_2945,d_d001735,5
spot_62,d_d007190,5
spot_159,d_d000516,4
spot_774,d_d004131,4
spot_57,d_d006693,4
spot_82,d_d007988,5
spot_16,d_d003736,4
spot_16,d_d000278,4
spot_2946,d_d007180,5
spot_81,d_d002768,5
spot_385,d_d004285,5
spot_21,d_d000487,4
spot_129,d_d005315,5
spot_2948,d_d000142,4
spot_867,d_d003566,4
spot_608,d_d009371,5
spot_233,d_d004370,5
spot_1758,d_d000516,4
spot_82,d_d000033,5
spot_45,d_d005110,5
spot_2949,d_d000317,5
spot_128,d_d000863,5
spot_82,d_d001825,4
spot_97,d_d004020,4
spot_82,d_d000743,5
spot_209,d_d004601,5
spot_120,d_d001444,5
spot_2951,d_d002197,5
spot_2952,d_d002135,5
spot_8,d_d004071,5
spot_1323,d_d004703,5
spot_245,d_d002421,5
spot_278,d_d006139,4
spot_301,d_d006689,4
spot_19,d_d001307,4
spot_82,d_d000820,4
spot_322,d_d002821,5
spot_197,d_d006983,5
spot_2009,d_d001458,5
spot_40,d_d002465,4
spot_213,d_d009374,5
spot_272,d_d002761,5
spot_29,d_d003709,5
spot_2178,d_d012470,4
spot_112,d_d005954,5
spot_16,d_d001862,4
spot_16,d_d000022,4
spot_380,d_d009017,5
spot_262,d_d002503,4
spot_39,d_d004656,4
spot_40,d_d007489,4
spot_21,d_d004370,5
spot_174,d_d000213,4
spot_1014,d_d002165,5
spot_956,d_d009193,5
spot_717,d_d000983,4
spot_2955,d_d007570,5
spot_39,d_d000364,4
spot_16,d_d004579,4
spot_2119,d_d000025,5
spot_326,d_d010183,4
spot_149,d_d001336,4
spot_606,d_d001934,5
spot_590,d_d006984,4
spot_119,d_d001659,4
spot_3,d_d004285,5
spot_2959,d_d001243,5
spot_322,d_d004968,5
spot_245,d_d004453,5
spot_2234,d_d002361,4
spot_232,d_d006110,4
spot_956,d_d000159,5
spot_494,d_d003537,4
spot_149,d_d000105,4
spot_31,d_d010870,5
spot_549,d_d001757,5
spot_278,d_d002005,4
spot_1357,d_d001590,4
spot_295,d_d000374,5
spot_430,d_d009903,5
spot_2961,d_d006173,5
spot_175,d_d000285,5
spot_39,d_d009590,5
spot_110,d_d002948,5
spot_1399,d_d000630,5
spot_8,d_d000122,4
spot_10,d_d000552,5
spot_905,d_d000224,4
spot_82,d_d001403,4
spot_867,d_d001038,4
spot_147,d_d005001,5
spot_1531,d_d000253,5
spot_16,d_d001560,5
spot_373,d_d001707,5
spot_541,d_d001585,5
spot_233,d_d004837,4
spot_168,d_d002124,5
spot_286,d_d004583,5
spot_3,d_d010108,4
spot_119,d_d002666,4
spot_31,d_d002349,4
spot_166,d_d007127,5
spot_305,d_d000308,4
spot_94,d_d001305,4
spot_15,d_d005315,5
spot_2962,d_d010207,5
spot_475,d_d008987,5
spot_328,d_d011481,5
spot_149,d_d002872,5
spot_485,d_d000565,5
spot_1920,d_d002080,5
spot_2965,d_d002087,5
spot_776,d_d000916,5
spot_93,d_d001126,5
spot_2,d_d002399,5
spot_1341,d_d002861,4
spot_1021,d_d000511,4
spot_1467,d_d000468,5
spot_411,d_d009816,5
spot_89,d_d000870,5
spot_161,d_d010245,5
spot_82,d_d000615,5
spot_75,d_d010040,5
spot_383,d_d001981,5
spot_992,d_d002283,4
spot_131,d_d007486,5
spot_16,d_d010401,5
spot_30,d_d008115,5
spot_783,d_d001434,5
spot_21,d_d006393,4
spot_763,d_d005094,4
spot_62,d_d000222,4
spot_576,d_d004908,5
spot_16,d_d001561,5
spot_82,d_d002432,5
spot_295,d_d001629,5
spot_2698,d_d007475,4
spot_147,d_d007774,5
spot_155,d_d011264,5
spot_272,d_d001500,4
spot_752,d_d001292,4
spot_155,d_d003330,5
spot_166,d_d007766,4
spot_85,d_d005087,4
spot_81,d_d000458,4
spot_494,d_d005892,5
spot_62,d_d004381,5
spot_200,d_d002342,5
spot_39,d_d000431,5
spot_1282,d_d004352,5
spot_211,d_d003287,4
spot_2975,d_d005261,5
spot_12,d_d008034,4
spot_1210,d_d012469,5
spot_265,d_d003924,4
spot_8,d_d009158,5
spot_400,d_d001740,5
spot_30,d_d002940,5
spot_16,d_d011515,4
spot_203,d_d002195,5
spot_713,d_d010186,5
spot_2979,d_d001730,5
spot_298,d_d001041,5
spot_119,d_d001818,4
spot_2980,d_d002465,4
spot_94,d_d001485,5
spot_629,d_d006756,5
spot_2983,d_d007484,4
spot_16,d_d001378,5
spot_82,d_d001350,5
spot_2032,d_d000451,5
spot_286,d_d002841,4
spot_203,d_d000429,4
spot_247,d_d006130,5
spot_2984,d_d000709,5
spot_24,d_d004282,4
spot_867,d_d009113,4
spot_101,d_d001665,4
spot_1204,d_d004407,4
spot_2986,d_d000766,5
spot_1514,d_d004982,4
spot_589,d_d008017,4
spot_97,d_d001624,5
spot_119,d_d010671,5
spot_987,d_d000253,4
spot_206,d_d005497,5
spot_480,d_d009158,5
spot_40,d_d009786,5
spot_62,d_d010040,5
spot_418,d_d004093,4
spot_75,d_d000498,5
spot_9,d_d006209,5
spot_357,d_d009259,5
spot_69,d_d001733,5
spot_31,d_d000388,4
spot_19,d_d000248,4
spot_12,d_d003270,5
spot_86,d_d002241,4
spot_905,d_d004962,4
spot_1706,d_d001629,5
spot_148,d_d000515,5
spot_1537,d_d002034,4
spot_128,d_d004666,4
spot_75,d_d000145,5
spot_43,d_d001399,5
spot_373,d_d004031,4
spot_10,d_d000892,5
spot_555,d_d000572,5
spot_233,d_d007029,4
spot_272,d_d000682,5
spot_1117,d_d005795,4
spot_229,d_d007112,5
spot_525,d_d004432,5
spot_931,d_d002624,4
spot_115,d_d007004,4
spot_34,d_d004268,4
spot_130,d_d002040,5
spot_119,d_d001976,4
spot_75,d_d001367,5
spot_9,d_d007548,4
spot_3000,d_d004248,5
spot_3001,d_d004384,5
spot_3002,d_d011027,5
spot_385,d_d004695,4
spot_1430,d_d000802,5
spot_525,d_d009609,4
spot_8,d_d001192,5
spot_209,d_d002040,4
spot_350,d_d000243,5
spot_168,d_d001657,4
spot_82,d_d002256,5
spot_3003,d_d000572,4
spot_21,d_d002196,4
spot_213,d_d001883,5
spot_115,d_d010098,5
spot_1710,d_d001418,5
spot_245,d_d009418,5
spot_1580,d_d006674,5
spot_1270,d_d011528,5
spot_1057,d_d012260,4
spot_166,a_a003788,5
spot_1283,d_d002562,4
spot_330,d_d002862,4
spot_42,d_d000006,5
spot_590,d_d009091,4
spot_329,d_d002126,4
spot_39,d_d009830,5
spot_9,d_d009165,5
spot_224,d_d002428,4
spot_250,d_d007947,5
spot_531,d_d001493,5
spot_423,d_d010671,5
spot_3005,d_d001735,5
spot_277,d_d002821,5
spot_57,d_d002170,5
spot_213,d_d009350,5
spot_101,d_d011338,5
spot_75,d_d006013,5
spot_272,d_d003356,5
spot_209,d_d001672,4
spot_380,d_d003989,5
spot_373,d_d007863,4
spot_3008,d_d002446,5
spot_744,d_d001586,5
spot_149,d_d003239,5
spot_149,d_d000770,5
spot_149,d_d001103,5
spot_16,d_d001508,5
spot_40,d_d007150,4
spot_94,d_d003029,4
spot_75,d_d006862,4
spot_1767,d_d002713,4
spot_1467,d_d001485,5
spot_82,d_d001369,5
spot_712,d_d007742,4
spot_158,d_d006245,5
spot_233,d_d001011,5
spot_623,d_d003163,4
spot_337,d_d001350,4
spot_380,d_d000354,5
spot_3015,d_d001410,4
spot_149,d_d000180,4
spot_233,d_d001934,5
spot_62,d_d000699,5
spot_69,d_d004247,5
spot_213,d_d000863,5
spot_1002,d_d002035,4
spot_209,d_d003993,4
spot_82,d_d001824,5
spot_758,d_d006729,4
spot_485,d_d001485,4
spot_3019,d_d005113,5
spot_518,d_d004065,4
spot_200,d_d004529,4
spot_3020,d_d000538,5
spot_699,d_d006729,4
spot_188,d_d009603,4
spot_163,d_d012420,4
spot_1705,d_d009258,4
spot_91,d_d003886,4
spot_609,d_d001661,4
spot_816,d_d000868,4
spot_505,d_d007846,5
spot_286,d_d001786,5
spot_893,d_d003521,5
spot_206,d_d001688,4
spot_128,d_d000219,5
spot_698,d_d001747,4
spot_905,d_d003735,5
spot_1397,d_d000158,4
spot_572,d_d004832,5
spot_3028,d_d012322,5
spot_19,d_d005094,4
spot_119,d_d001925,4
spot_94,d_d001418,5
spot_3031,d_d001060,5
spot_3032,d_d007594,5
spot_19,d_d002179,4
spot_21,d_d010842,5
spot_932,d_d002165,5
spot_148,d_d007637,5
spot_300,d_d003951,4
spot_16,d_d001198,5
spot_82,d_d001554,5
spot_119,d_d008180,4
spot_480,d_d001216,5
spot_101,d_d003232,4
spot_498,d_d006277,4
spot_3033,d_d000985,4
spot_718,d_d002389,4
spot_149,d_d002997,4
spot_3034,d_d002130,4
spot_2378,d_d003504,5
spot_97,d_d006756,4
spot_480,d_d002295,5
spot_393,d_d000159,5
spot_39,d_d005931,5
spot_286,a_a002976,5
spot_337,d_d012263,5
spot_89,d_d004061,4
spot_128,d_d001682,5
spot_75,d_d001532,5
spot_247,d_d002114,4
spot_115,d_d002227,4
spot_329,d_d001544,4
spot_42,d_d001533,4
spot_712,d_d002467,5
spot_213,d_d009914,4
spot_615,d_d006952,5
spot_322,d_d000795,5
spot_3038,d_d001211,4
spot_209,d_d002308,5
spot_22,d_d011821,5
spot_610,d_d005110,5
spot_964,d_d002643,5
spot_19,d_d000234,4
spot_24,d_d002184,4
spot_39,d_d003179,5
spot_265,d_d003233,4
spot_115,d_d000628,5
spot_82,d_d006983,5
spot_2164,d_d010433,4
spot_360,d_d002195,5
spot_286,d_d004321,5
spot_219,d_d012235,5
spot_3043,d_d001485,4
spot_62,d_d000987,5
spot_81,d_d000757,5
spot_119,d_d004850,4
spot_149,d_d006661,5
spot_69,d_d003290,5
spot_360,d_d005426,4
spot_373,d_d004256,4
spot_817,d_d000657,4
spot_120,d_d002138,4
spot_1562,d_d002004,4
spot_750,d_d004315,5
spot_360,d_d006063,4
spot_350,d_d002005,4
spot_931,d_d001613,5
spot_89,d_d001458,5
spot_233,d_d008965,5
spot_213,d_d006977,5
spot_128,d_d001761,4
spot_162,d_d000039,5
spot_497,d_d002356,4
spot_120,d_d000104,5
spot_111,d_d009590,5
spot_265,d_d007452,5
spot_808,d_d000560,5
spot_315,d_d010097,4
spot_40,d_d002852,4
spot_1020,d_d004509,4
spot_9,d_d009124,5
spot_463,d_d000538,5
spot_119,d_d001386,4
spot_132,d_d010281,5
spot_24,d_d004349,4
spot_3050,d_d007907,5
spot_3051,d_d000874,5
spot_166,d_d000500,4
spot_464,d_d004703,5
spot_66,d_d001545,5
spot_160,d_d009196,4
spot_1399,d_d000838,5
spot_89,d_d005340,5
spot_128,d_d000783,4
spot_2442,d_d002865,4
spot_370,d_d001471,4
spot_504,d_d003099,5
spot_240,d_d006902,5
spot_155,d_d000511,4
spot_607,d_d004976,4
spot_265,d_d008050,5
spot_3055,d_d002318,5
spot_16,d_d005254,4
spot_89,d_d001835,5
spot_16,d_d009158,5
spot_415,d_d001666,4
spot_148,d_d003676,4
spot_750,d_d002703,5
spot_480,d_d005299,4
spot_56,d_d006321,5
spot_69,d_d006351,5
spot_54,d_d004780,5
spot_402,d_d004124,4
spot_129,d_d002090,5
spot_82,d_d000554,5
spot_90,d_d010281,5
spot_251,d_d002288,5
spot_3056,d_d001015,5
spot_348,d_d004738,5
spot_2099,d_d001287,5
spot_40,d_d002507,5
spot_3059,d_d010575,5
spot_141,d_d002613,5
spot_1357,d_d001747,5
spot_156,d_d000790,5
spot_114,d_d003953,5
spot_24,d_d002202,5
spot_857,d_d007584,5
spot_93,d_d001033,5
spot_224,d_d009283,4
spot_120,d_d009263,5
spot_166,d_d011086,5
spot_110,d_d012260,5
spot_40,d_d008980,5
spot_1154,d_d001825,4
spot_3,d_d012256,4
spot_24,d_d002402,5
spot_3062,d_d004251,5
spot_12,d_d004241,4
spot_296,d_d000265,4
spot_19,d_d000546,5
spot_166,d_d007112,4
spot_2161,d_d009039,5
spot_82,d_d006751,5
spot_232,d_d003731,5
spot_1399,d_d000761,5
spot_42,d_d001147,4
spot_209,d_d002357,5
spot_857,d_d002490,5
spot_10,d_d002241,5
spot_498,d_d009158,4
spot_119,d_d009973,4
spot_119,d_d009816,5
spot_590,d_d004131,5
spot_2818,d_d000159,5
spot_829,d_d001903,5
spot_245,d_d003543,4
spot_89,d_d002025,4
spot_218,d_d007433,4
spot_1021,d_d000290,5
spot_9,d_d003098,5
spot_19,d_d011291,4
spot_75,d_d001413,5
spot_3010,d_d001410,4
spot_2445,d_d005754,5
spot_512,d_d003135,5
spot_3067,d_d003233,5
spot_3068,d_d010344,5
spot_418,d_d001076,4
spot_2193,d_d005811,4
spot_3069,d_d010281,5
spot_1119,d_d010548,4
spot_482,d_d005345,4
spot_62,d_d001927,5
spot_132,d_d000253,5
spot_296,d_d000126,5
spot_168,d_d004601,5
spot_89,d_d005005,5
spot_532,d_d000233,5
spot_337,d_d003802,5
spot_382,d_d003676,5
spot_3073,d_d001353,5
spot_94,d_d003752,5
spot_209,d_d001275,5
spot_82,d_d010462,5
spot_867,d_d003951,4
spot_166,d_d005983,5
spot_1430,d_d005004,5
spot_931,d_d002818,4
spot_445,d_d003851,5
spot_10,d_d010344,5
spot_69,d_d010846,4
spot_54,d_d005792,4
spot_200,d_d002811,5
spot_2824,d_d003040,4
spot_330,d_d006189,4
spot_166,d_d009165,5
spot_2193,d_d001493,5
spot_247,d_d004695,5
spot_68,d_d002029,5
spot_3,d_d002841,4
spot_3077,d_d000393,4
spot_684,d_d004506,4
spot_415,d_d004285,5
spot_39,d_d004375,5
spot_97,d_d006753,5
spot_911,d_d001666,4
spot_1270,d_d004268,5
spot_383,d_d006110,4
spot_463,d_d000968,4
spot_9,d_d001247,5
spot_632,d_d004093,5
spot_166,d_d001281,4
spot_494,d_d001937,4
spot_377,d_d010760,5
spot_424,d_d009980,4
spot_54,d_d009706,4
spot_209,d_d000263,4
spot_40,d_d005931,4
spot_40,d_d010245,4
spot_39,d_d007848,5
spot_82,d_d003101,5
spot_119,d_d012263,5
spot_3080,d_d000041,4
spot_1479,d_d007864,5
spot_430,d_d007809,5
spot_480,d_d003841,5
spot_8,d_d000501,5
spot_286,d_d002694,5
spot_750,d_d000893,5
spot_82,d_d010281,5
spot_1566,d_d001493,4
spot_609,d_d005903,4
spot_43,d_d001360,4
spot_3082,d_d003953,5
spot_39,d_d005896,5
spot_1811,d_d005151,4
spot_166,d_d001471,5
spot_166,d_d002162,5
spot_108,d_d003194,5
spot_278,d_d003861,4
spot_161,d_d007848,5
spot_3085,d_d005475,5
spot_251,d_d003448,5
spot_33,d_d003802,5
spot_79,d_d002816,5
spot_532,d_d009045,4
spot_93,d_d001076,4
spot_42,d_d000867,4
spot_414,d_d000480,4
spot_896,d_d000411,5
spot_418,d_d000104,5
spot_39,d_d000535,4
spot_82,d_d001485,5
spot_166,d_d000218,4
spot_30,d_d003675,4
spot_883,d_d003720,4
spot_1269,d_d010560,5
spot_1037,d_d000761,5
spot_81,d_d000048,5
spot_3090,d_d009647,4
spot_21,d_d001360,5
spot_1767,d_d002985,4
spot_166,d_d002040,5
spot_995,d_d001443,4
spot_75,d_d003374,4
spot_213,d_d001016,4
spot_366,d_d004849,4
spot_24,d_d004872,4
spot_3092,d_d003507,5
spot_149,d_d000206,5
spot_3093,d_d007528,5
spot_286,d_d011384,5
spot_1528,d_d010240,5
spot_380,d_d001618,5
spot_82,d_d000584,4
spot_2394,d_d003281,5
spot_147,d_d001879,4
spot_42,d_d001164,5
spot_572,d_d003841,4
spot_857,d_d003928,4
spot_120,d_d000470,4
spot_149,d_d005475,5
spot_1674,d_d010801,5
spot_329,d_d003050,4
spot_278,d_d000263,4
spot_978,d_d001292,5
spot_168,d_d005146,4
spot_3098,d_d000265,4
spot_937,d_d004827,5
spot_139,d_d000684,4
spot_3099,d_d007484,5
spot_3100,d_d012453,5
spot_82,d_d002732,5
spot_2,d_d000206,5
spot_255,d_d001292,4
spot_155,d_d001558,5
spot_3102,d_d005575,5
spot_250,d_d002885,5
spot_233,d_d009727,4
spot_200,d_d008050,5
spot_40,d_d005792,4
spot_22,d_d003507,5
spot_1165,d_d012434,5
spot_131,d_d006060,5
spot_161,d_d010622,5
spot_300,d_d012377,5
spot_931,d_d000898,4
spot_232,d_d005098,5
spot_991,d_d002311,4
spot_303,d_d000806,5
spot_209,d_d000447,4
spot_423,d_d003463,4
spot_8,d_d002821,5
spot_8,d_d005151,4
spot_763,d_d003771,4
spot_119,d_d003211,4
spot_265,d_d001655,5
spot_752,d_d001944,5
spot_82,d_d004403,5
spot_424,d_d004415,5
spot_156,d_d010098,5
spot_589,d_d003156,5
spot_717,d_d003359,4
spot_82,d_d009107,5
spot_168,d_d002227,4
spot_39,d_d009786,4
spot_147,d_d000043,4
spot_3108,d_d012453,5
spot_1001,d_d001903,4
spot_203,d_d002787,4
spot_3,d_d003099,5
spot_75,d_d003180,5
spot_197,d_d000468,4
spot_817,d_d010758,5
spot_2797,d_d002130,4
spot_19,d_d009025,4
spot_1218,d_d007005,4
spot_93,d_d009242,4
spot_119,d_d002096,5
spot_82,d_d000657,4
spot_758,d_d012308,4
spot_40,d_d001884,5
spot_250,d_d003296,5
spot_3111,d_d004238,5
spot_562,d_d009170,5
spot_1869,d_d002111,4
